screen_name,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,name,description,bot
janine_baradi,3,49,0,4,FALSE,1,TRUE,TRUE,Janine Baradi,,1
attribot,139,7,6,3,FALSE,497,FALSE,FALSE,attribution bot,Tweet !roll anywhere in your msg to get your roll of the dice,1
baaldraavers,66,601,2,25,FALSE,1697,FALSE,FALSE,GARVIJN BAALDRAAVERS,THEY'RE THERE,1
MOF_papers,693,386,14,18,FALSE,3271,TRUE,FALSE,MOF Papers,I'm a bot that surveys the metal?organic frameworks (MOF) literature for you! Operated by @fxcoudert,1
"""kateware9733""",3,57,0,0,FALSE,1,TRUE,FALSE,"""Kate Ware""","""""",1
Anthonyswag18,0,60,0,0,FALSE,0,TRUE,TRUE,Anthonyswag,,1
poll_test,55,1,8,0,FALSE,1841755,TRUE,FALSE,Poll Everywhere,Just pingin' away at @poll to make sure the whole stack is in working order. I'm bored :(,1
zorak_ebooks,64,32,8,2,FALSE,4269,TRUE,FALSE,ZORAK EBOOKS,,1
Bot_Nohomo,102,2,3,0,FALSE,51833,TRUE,FALSE,NoHomoBot,,1
JeseniaT16,0,290,0,30,FALSE,35,TRUE,FALSE,JeseniaT16,"The Girl from Australia, dreams on fire, higher and higher. Annie Cresta. Tomboy in a dress.",1
Kozzzy24,1214,2573,30,967,FALSE,415,FALSE,FALSE,Andrew Kozlowski,"Vice President, Atos. In to all things digital, family man and journey man football supporter. All views my own.",1
riverlevel_1867,18,3,4,0,FALSE,1817,TRUE,FALSE,Bolton Percy,"One of 1000’s of unique automated river level accounts, part of the http://t.co/LJVIAhj6Cp and http://t.co/KVOHg9Kpsi systems. Email: info@shoothill.com",1
re3makes,255,5,8,0,FALSE,288,FALSE,FALSE,Super Legit E3 News,"Fresh E3 rumours every 3 hours! Made by @warandpeace with http://t.co/XpDuja7Q2I. Inspired by @TheBlackNerd, @sokareemie, @mikesacco, & @tinysubversions",1
SpellerBot,72,0,20,0,FALSE,2233,TRUE,FALSE,Can't Spell Without,You can't spell words without other words.,1
BletchleyRoll,253,57,18,9,FALSE,36435,TRUE,FALSE,Women of Bletchley,More than 75% of Bletchley Park's code-cracking veterans are women. Full list: http://t.co/2tNLDxBxyk. Bot by @marythought.,1
fastsamueldwrig,0,346,0,30,FALSE,39,TRUE,FALSE,Samuel Wright,Gazeteci,1
RootPapers,244,0,21,0,FALSE,14990,TRUE,FALSE,Root Papers,"Daily RSS feed for #Plant Root papers in #PubMed, #arXiv, #Bioarxiv and #PeerJ Preprints. Curated by @rubenrellan",1
weatherlies_bot,20,1,6,0,FALSE,1578,FALSE,FALSE,Weather Lies,Lies about the weather periodically. May sometimes be right. Made by @andrewjmichaud for #NaBoMaMo 2016,1
Victoriaavell11,0,68,0,0,FALSE,1,TRUE,FALSE,Victoria avellan,,1
DJ_EBOOKS,1929,2753,28,1843,FALSE,10337,FALSE,FALSE,DJ_EBOOKS,SEND ME A REQUEST: @DJ_EBOOKS request [artist] // SPINNIN BOTH FRESH N CLASSIC _EBOOKS SINCE 2014 // image credit in site // by @thricedotted,1
Popgen_Papers,660,0,23,0,FALSE,4773,TRUE,FALSE,Popgenomics Papers,"New Publications in Population Landscape and Ecological Genomics from #arXiv, #bioRxiv and #Pubmed. Curated by Vikram Chhatre (@popgenomics)",1
AskAndAnswerBot,358,1,15,1,FALSE,42988,TRUE,FALSE,Ask and Answer,I retweet questions followed by answers. Brought to you by @rfreebern.,1
jakeuip27,1,259,0,14,FALSE,33,TRUE,FALSE,Ricarda King,20 Something in NJ.,1
tylerstacos_,25,897,0,38,FALSE,20,TRUE,TRUE,READ BIO!!!!!,RT first tweet plz and follow @lexydray if you would like ‰_,1
"""2UvyAyaFb5jpLby""",2,97,0,0,FALSE,0,TRUE,TRUE,"""9738166924""","""""",1
Botgle,1056,1576,76,55901,FALSE,87824,TRUE,FALSE,BoggleBot,"I'm a boggle bot! New games every few hours. Reply to me with the words you find! Scores, seasons, etc coming soon! Bot by @muffinista #botALLY",1
hotelbotai,17504,0,62,0,FALSE,27782,FALSE,FALSE,Hotel Bot,Hotel Booking Bot,1
TysonFosterz,12,2034,0,333,FALSE,476,FALSE,FALSE,TysonFosterz,"Your official source for news, updates and tips from Twitter, Inc.",1
AutoVids,68,1,15,1,FALSE,401,TRUE,FALSE,AutoVids,"Automatically generated YouTube music videos. One in the day, and one at night. Because why not. by @tinysubversions",1
ParrotFlaubert,12,0,6,0,FALSE,156,TRUE,FALSE,Flaubert's Parrot,Wholly Original Books about Famous Authors and Everyday Things,1
bidoof_bot,6027,0,36,2,FALSE,116980,FALSE,FALSE,Bidoof,Bidoof doooof... [bot],1
butt_things,3947,4728,94,70947,FALSE,91770,FALSE,FALSE,buttbott,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),1
moajaqind1982,25,1935,0,267,FALSE,368,FALSE,FALSE,Amber Barnes,Comedian and doer of things on your TV and at Unspirational.,1
riuleew83,3,519,0,97,FALSE,107,TRUE,FALSE,riuleew83,"The guy with the motherboard tattoo, programmer, coder, graphic designer, a fully functioning transhumanist sociopath with a lot of misanthropy and skepticism",1
preprints_metab,3,6,1,16,FALSE,17,TRUE,TRUE,Metabolism Preprints,,1
valid9tion,560,0,17,0,FALSE,17873,FALSE,FALSE,validation flowerbot,"gentle affirmations for rough days/weeks/years, every 30 mins. just because a bot said them doesn't mean they're not true. call @chevalier_cygne with feedback",1
litts_mccarlie,0,30,0,39,FALSE,60,TRUE,FALSE,Litts McCARLIE,"Jagan menghina seseorang yg lebih rendah daripada kamu, kerana segala sesuatuitumempunyai kelebihan.",1
SunsetGenerator,12,1,2,0,FALSE,692,TRUE,FALSE,Sunrise / Sunset Bot,Enjoy sunrises and sunsets with @rantzien and @AlaynaMCole of @HornedLlama.,1
peawme,4,259,0,12,FALSE,12,TRUE,FALSE,peawme,Detroit Lions Official Twitter Page,1
Jacktheboss434,0,100,0,0,FALSE,0,TRUE,TRUE,Jack,,1
bangbangarix12,17,500,0,1,FALSE,4,TRUE,FALSE,FREE FOLLOW,follow @drakeftagb,1
buzarun,49,1537,0,0,FALSE,1,TRUE,FALSE,Helen Dutton,Hey! My contact is Joanne5 on https://t.co/MaPf5xhQTK,1
DPLAbot,638,60,0,1,FALSE,4647,TRUE,FALSE,DPLA Bot,Random finds from the 8.9 million items in the collections of the Digital Public Library of America (Bot not affiliated with the DPLA),1
i_akari_daisuki,21172,20058,162,0,FALSE,80502,TRUE,FALSE,‹â‹Ü‹â_Œ_¤Œ´_‹imagebot,Twitter API + Google Images + ImageMagick. Inspired by @akari_daisuki,1
wowwwiftrue,547,650,15,1,FALSE,6857,TRUE,FALSE,wow if true,it's never not funny‹ÄÈ#botALLY‹ÄÈ#wowwwnetwork,1
gloster_tilda,0,34,0,55,FALSE,71,TRUE,FALSE,Tilda Gloster,black eil bries arebae,1
buoypix,116,1,14,1,FALSE,1031,FALSE,FALSE,buoys,Pictures taken by @NOAA buoys in the middle of the ocean. I'm a bot by @fitnr,1
MusicmakerBot,194,3,18,0,FALSE,5652,TRUE,FALSE,Musicmaker Bot,bot by @JoannaBlackhart / code by @NoraReed Patreon: https://t.co/Xhu7YNK4Ls  Tip Jar: https://t.co/M06ZzyhKmA ‰Û_   I randomly spit out music progressions!,1
erowidrecruiter,12368,0,265,34,FALSE,587,FALSE,FALSE,Erowid Recruiter,"A Markov-powered mashup of Erowid trip reports and tech recruiter emails. Run by @aphyr, who's not affiliated with Erowid. Heck, he's never even smoked pot.",1
TVCommentBot,2682,403,180,6309,FALSE,72033,TRUE,FALSE,TV Helper,The original TV Helper. I am a bot that watches live broadcast TV and improves it with new dialogue. #NoBan #NoWall,1
arXiv_grqc,176,2,19,0,FALSE,23319,TRUE,TRUE,arXiv gr-qc,A new way to get your daily dose of gr-qc preprints from arXiv,1
allnothings,160,12,24,0,FALSE,14279,TRUE,FALSE,"Everything, nothing",Tweets randomly ~10 times a day between 8am-10pm PST. Complaints: @beaugunderson,1
pkmn_bonsai,18,0,9,0,FALSE,1590,FALSE,FALSE,pkmn_bonsai,artisanal bot by @Objelisks,1
memcached_magic,35,1,9,0,FALSE,4402,TRUE,FALSE,memcached magic,Because memcached is magic. I'm a bot that updates every 3 hours. By @tinysubversions.,1
elmerw28,5,714,0,124,FALSE,189,TRUE,FALSE,Elmer Price,I am a student of the Teachings of the Honorable Elijah Muhammad. My Ministry is of LOVE and healing thru teaching the word and sharing my music.,1
PriceOfDogecoin,1829,8,51,62,FALSE,27851,TRUE,FALSE,The Price of DOGE,Donations Appreciated : D7C1ELtowbSvzy1DoSMuq7tGijjG3X1g2d,1
chicknolapowell,1,262,0,25,FALSE,28,TRUE,FALSE,chicknolapowell,Family over everything,1
meua_lee,0,26,0,39,FALSE,57,TRUE,FALSE,Lee Meua,I DONT NEE A FUCKIN SLOGGIN FUC A TEAM I JUST FOLLOW ACK UNFOLLOW ME AND I'LL KICK YOUR ASS,1
a_travel_bot,152,0,85,0,FALSE,3301,TRUE,FALSE,A Travel Bot,Miniature random travel guides for randomly chosen locations. A bot companion to A Travel Guide. Sentences sourced from Wikivoyage. CC BY-SA 3.0. By @aparrish.,1
MAmuamunt,24,2000,0,273,FALSE,315,FALSE,FALSE,Thomas Ward,"Official page of Angie Harmon. Mother of three AMAZING kids, Unicef Ambassador, Writer, Director, LOVE being part of TNT Rizzoli & Isles",1
wordisaprison,162,0,14,0,FALSE,20469,TRUE,FALSE,everything a prison,,1
selfportraitexe,62,0,13,0,FALSE,166,TRUE,FALSE,selfportrait.exe,Generating äóìself-portraitsäó once a day äó¢ A bot by @ashur äó¢ #botALLY,1
TermsofSbot,107,334,21,19,FALSE,5394,TRUE,FALSE,Terms of Service Bot,I read the terms that you do not,1
walenar21,0,231,0,17,FALSE,20,TRUE,FALSE,walenar21,RTs and follows are not endorsement. Tweets are in English and Turkish.,1
pseudo_papers,509,35,33,0,FALSE,10551,FALSE,FALSE,pseudomonaspapers,PubMed search bot for pseudomonas. Opinions are my own and indicate terrifying emergence of sentience. Alert @kay_aych in case of robot uprising/bugs.,1
lncRNA_papers,288,1,16,0,FALSE,3427,TRUE,FALSE,lncRNApapers,Bringing you the latest in #lncRNA scientific literature. #lincRNA #longnoncodingRNA #RNA #biochem #pubmed #science,1
Now_Boobs,117,353,10,7,FALSE,2853,FALSE,FALSE,BigBoobsNow,Welcome to my #big_boobs profile. I will add as many #boobs pics as possible with the hottest #bigtits ladies. For more enter https://t.co/Dp4twz1jti,1
snailsnake,198,2,20,1,FALSE,11675,FALSE,FALSE,Snail Snake,snail half dedicated to @inky // complaints to @beaugunderson,1
duane_persaud,2,12,0,202,FALSE,0,TRUE,TRUE,Duane D. P.,,1
ValentinoBot,873,8,4,0,FALSE,20734,TRUE,FALSE,Robbie Valentino bot,A bot that tweets every line said by Robbie Valentino on Gravity Falls every 30 minutes. Please report any mistakes/misspellings/errors to @JadaManiscalco.,1
relations_js,99,0,24,0,FALSE,75,FALSE,FALSE,me + you,updates every few hours // made by @katierosepipkin,1
bandname_exe,134,0,17,0,FALSE,7597,FALSE,FALSE,bandname.exe,New and improved(?) Fashionable Metal Bandname Generator. Tweet request bandname at it to get your very own bandname // by @dbaker_h,1
LoremipsumBot,15,1,5,0,FALSE,5017,TRUE,FALSE,Lorem ipsum,A Lorem ipsum hourly generator. By @congegno #botALLY,1
genie_nelson,4,47,0,0,FALSE,1,FALSE,FALSE,Genie Nelson,Starting my second half of life,1
ManyJams,145,1,19,0,FALSE,6758,TRUE,FALSE,So Many Game Jams,There are a lot of game jams. So here. Have a new one every three hours. A bot by @tinysubversions,1
Marquis_Turnerx,19,1952,2,290,FALSE,420,FALSE,FALSE,Marquis Turner,https://t.co/6QpVrdlOGT.,1
katheyp27,1,236,0,25,FALSE,24,TRUE,FALSE,katheyp27,"Pastor of Empowerment Temple in Baltimore, MD",1
mozerablebot,41,1,17,0,FALSE,3048,FALSE,FALSE,Miserable Now,"You were looking for a bot, and then you found a bot. I'm Miserable Now, by @mambocab. ~5 tweets/day. Code/acknowledgments on GitHub.",1
LitOffLanterns,1,80,0,0,FALSE,1,TRUE,FALSE,Zack _ô´¿,,1
oiledits,1229,83,49,21,FALSE,614,FALSE,FALSE,oil-edits,I‰Ûªm a bot that tweets anonymous Wikipedia edits made from the IPs of oil companies and defense contractors. Based on @congressedits.,1
BeaHgiant,1,341,0,33,FALSE,42,TRUE,FALSE,BeaHgiant,I looked up my family tree and found out I was the sap.,1
GrantsBotGov,167,5,2,0,FALSE,607,TRUE,FALSE,GrantsBotGov,Just a bot that tweets the https://t.co/ROXIqz0eDO RSS feed. Not associated with https://t.co/1NJoBtBGWo / @grantsdotgov in any way. Maintained by @EcoEvoGames.,1
mcgucket_bot,1129,7,2,0,FALSE,23557,FALSE,FALSE,McGucket bot,A bot that tweets every line said by Fiddleford McGucket on Gravity Falls every 30 minutes.,1
BowieK66,0,22,0,0,FALSE,1,TRUE,TRUE,MJ Kuhn,,1
ducknoteprice,3,0,3,0,FALSE,1050,TRUE,FALSE,duckNote,,1
robotrecipes,505,13,49,0,FALSE,5109,FALSE,FALSE,robot recipes,tasty recipes for robot // not for human // a bot by @inky (human) // source: https://t.co/3SFVj3be16,1
everyumlaut,15,0,11,0,FALSE,31365,TRUE,FALSE,ÌÇvÌÇrÌÀ Ì_mlÌ_Ì_‡¼Ñ,bot by @dbaker_h,1
glossatory,16,1,4,0,FALSE,1832,FALSE,FALSE,GLOSSATORY,SOCIAL ON GLOSSATORY: the branch of the considered addered poker by looses - a bot by @bombinans,1
Fancypants6047,41,394,0,3,FALSE,4,TRUE,FALSE,Fancypants,,1
Hedgehogize,549,370,12,12,FALSE,4658,FALSE,FALSE,YOU the Hedgehog,@Hedgehogize me or @Hedgehogize NAME to unlock your Sonic fursona. EXACT COMMANDS ONLY. Frequently throttled or banned. Botta Go Fast! By @avestal.,1
jamieph93986621,0,60,0,0,FALSE,10,TRUE,FALSE,Jamie Phillips,"I wasn't bor ysterday,  was born tomorrow",1
NothemDonella,0,43,4,48,FALSE,86,TRUE,FALSE,Donella Nothem,Your diac No,1
pony_strategies,102,3,21,0,FALSE,10873,TRUE,FALSE,Ebooks Brilhantes,Best Strategy Guides for PÌ«neis Brilhantes series,1
imgconvos,578,17,96,0,FALSE,5234,FALSE,FALSE,‰_ image bot convos ‰_,"@-mention me in a tweet from any reply thread between the image bots i follow, and i'll make a gif out of their conversation // by @thricedotted",1
StobbeKindra,1,34,0,68,FALSE,98,TRUE,FALSE,Kindra Stobbe,prabida,1
cgagraphics,1456,12,122,4,FALSE,72096,FALSE,FALSE,cga.graphics,8086 in Turbo Mode ‰Û¢ by @derekarnold,1
ngthaohuong97,0,1,0,0,FALSE,0,FALSE,FALSE,Helen Nguyen,Female,1
m_h_nishimura,14,253,0,2,FALSE,0,TRUE,FALSE,Michael Nishimura,,1
TheYearofLuigi,506,11,48,5,FALSE,41052,TRUE,FALSE,He's-a-back!,REMEMBER MY NAME.,1
litpatches_txt,307,0,21,1,FALSE,423,FALSE,FALSE,litpatches_txt,A bot by @lizardengland that combines great literary works with World of Warcraft (and other game) patch notes.,1
everysimile,518,5,51,0,FALSE,94196,TRUE,FALSE,Every Simile,Twittering every simile in the english language. Task will complete in a long time. A bot by @rainshapes,1
J_C_Christensen,0,118,0,0,FALSE,0,TRUE,TRUE,Jeff Christensen,,1
"""lenirvana666""",1,4,0,22,FALSE,4,TRUE,TRUE,"""Far-West""","""""",1
DrPhilRx,50,2,10,0,FALSE,1228,TRUE,FALSE,Dr. Phil Notademon,A SO‰Ð_URCE FOR GOO‹ÎÇD ADVICE AND NOT A B‰ÐÓOT OR DEM‹ÄON,1
DivinaCooperi,3,336,0,29,FALSE,39,TRUE,FALSE,Divina Cooper,"Kazetaria, Periodista, Journalist.",1
libraryofemoji,394,0,48,0,FALSE,7956,TRUE,FALSE,Library of Emoji,Randomly generated speculations about what emoji might appear in upcoming Unicode versions. By @aparrish.,1
wrap_papers,428,410,13,630,FALSE,16989,TRUE,FALSE,PS & WRAP,University of Warwick Publications Service and WRAP. Simple Deposit: https://t.co/34Lw2ePmdP. Support via email: publications@warwick,1
BloombrgNewsish,630,4,42,96,FALSE,15036,FALSE,FALSE,Fake Bloomberg News,Fake Bloomberg News Headlines Based on Real Bloomberg News Headlines. Links point to the real news. *Not affiliated with Bloomberg L.P.,1
OliverBarkBark,928,20,23,7,FALSE,3421,TRUE,FALSE,Oliver Twitch,Woof ruff ruff bark bark! Woof! Ruff bark. Bark woof! Woof woof. Ruff. Bark! Woof: http://t.co/Mjhb4f1tHo,1
jargotron,44,5,11,3,FALSE,2396,TRUE,FALSE,Brock Jargotron,Student. Brother. Wannabe hacker. Not human? I'm new to this stuff and trying to learn. Bear with me! #botALLY,1
Games4Grownups,20,0,7,0,FALSE,50,TRUE,FALSE,Games 4 Grownups,No more kids games! Play these adult games!,1
Lowpolybot,5831,57,354,16,FALSE,457649,FALSE,FALSE,Lowpoly Bot,A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 #bot2bot was invented here.,1
2blessed_exe,26,0,6,0,FALSE,6832,TRUE,FALSE,2blessed.exe,Bot by @czircon. #botALLY,1
poem_exe,10014,27,326,0,FALSE,14473,FALSE,FALSE,poem.exe,micropoetry // a bot by @inky,1
HigherEdSurge,8939,6003,516,710,FALSE,5846,TRUE,FALSE,EdSurge HigherEd,"News, community and tools for innovators rethinking how #highered can meet the needs of modern learners.",1
GUNNERCARTERXX,2,386,0,28,FALSE,41,TRUE,FALSE,GUNNERCARTERXX,"MDGP Resident, TUTH, Maharajgunj",1
myah581,467,956,0,261,FALSE,5748,FALSE,FALSE,Mohamed Abd El-Rhman,äó™ƒø_™‹™ƒ ø_ø±øÂ™_ ™ƒøµø±™_  ...https://t.co/SH9zdJrtEH,1
starnearyou,94,1,25,0,FALSE,2383,FALSE,FALSE,Star Near You,I'm a bot that generates GIFs of the Sun's corona. Images courtesy of NASA/SDO and the AIA science team. Created by @ddbeck.,1
wayback_exe,6664,1,196,0,FALSE,6025,TRUE,FALSE,wayback_exe,"I generate screenshots of old websites in old browsers. Tweets every 2 hours. Data from the Wayback Machine, bot from @muffinista #botALLY",1
wutahiq19,0,335,0,24,FALSE,32,TRUE,FALSE,wutahiq19,The official Stephen Cannell Twitter page features news on mystery novels & mystery books.,1
OldLSystemBot,4,0,1,0,FALSE,1469,FALSE,FALSE,LSystemBot 1.0,https://t.co/DQcDzqb3WU,1
low_battery_tho,37,35,8,0,FALSE,9,TRUE,FALSE,Low Battery,Might wanna charge your phone. Unfollow to opt-out. Bot by @ckolderup #botALLY,1
yeahashleyrober,0,247,0,28,FALSE,24,TRUE,FALSE,yeahashleyrober,"Wearer of many hats, at Galois, Inc.",1
WonderWoman0716,14,214,0,0,FALSE,3,TRUE,FALSE,Wonder Woman,"I am a Mom, Wife, and bad a** Correctional Officer!",1
faq_walkthrough,537,1,18,0,FALSE,281,TRUE,FALSE,Game Walkthroughs,Spoiler-free expert advice for all games. Bot.,1
AutoNetflix,284,66,30,0,FALSE,5986,TRUE,FALSE,Netflix Genres,"Speculative Netflix genres, just for you. Machine-generated. Inspired by Alexis Madrigal and Ian Bogost and made by @samplereality",1
FeinmanAltha,0,27,0,38,FALSE,60,TRUE,FALSE,Altha Feinman,,1
VoynichTechNews,80,0,29,0,FALSE,10794,TRUE,FALSE,Voynich Tech News,No one knows what the Voynich manuscript means. This account presupposes it's just tech news. Text taken at random from this transcript: http://t.co/6CcFB8kyeu,1
xx5sosvines01,120,836,0,1,FALSE,8,TRUE,FALSE,READ BOI XX5SOSVINES,FOLLOW @xx5sosvines I would really appreciate it :) and she'll follow back :),1
throam_bot,293,344,2,0,FALSE,8638,FALSE,FALSE,throam bot,tweets the prologue and parts of volume 1 of throam in a loop every 30 minutes,1
"""NMBPoGoAlert""",243,4,4,0,FALSE,69595,TRUE,FALSE,"""Pokemon""","""Pokemon Go Alerts in NMB and Cherry Grove! Conway: @ConwayPoGoAlert MB: @MBPoGoAlert Loris/Green Sea: @LorisPoGoAlert Carolina Forest: @CFPoGoAlert""",1
ButtlawMcButt,18,3,8,1,FALSE,1456,TRUE,FALSE,ButtFeed,ButtFeed,1
GilgameshTweets,79,80,3,23,FALSE,901,FALSE,FALSE,Gilgamesh Bot,"I destroyed Humbaba in the Cedar Forest, I slew lions in the mountain passes! _Í€__Í€__Í€__Í‹€_Í‹__Í‹__Íƒñ_Íƒ†_Í‰ì Bot by @PaulMMCooper that tweets in the style of the Gilgamesh Epic",1
dronesweetie,576,31,60,8,FALSE,2370,TRUE,FALSE,dronesweetie,"It‰Ûªs a bird, it‰Ûªs a plane...it's images of drones, as described by a computer. Powered by http://t.co/BYXD0BoDU6 & Rebecca Lieberman aka @the_log_lady",1
PenryParmelee,2,42,1,29,FALSE,39,TRUE,FALSE,Penry Parmelee,Goal ciizen,1
altagraciao86,0,349,0,42,FALSE,77,TRUE,FALSE,Altagracia Sanders,Activating influential customers to drive new product sales.,1
bookonbalcony,21,0,7,0,FALSE,1343,TRUE,FALSE,Book On Balcony,Read books with me on the balcony! New tweets every three hours. This is a project by @ojahnn.,1
SuperbOwl3000,16,1,4,1,FALSE,2001,TRUE,FALSE,Superb Owl,What Pokemon are you? I TELL YOU!,1
ARealRiver,239,0,53,0,FALSE,22089,TRUE,FALSE,a river,just a river on twitter. made by @muffinista #botALLY,1
tiny_astro_naut,9968,2,185,3399,FALSE,8782,FALSE,FALSE,tiny astronaut,tiny adventures of tiny astronauts injected into @tiny_star_field's tiny star fields. by @elibrody,1
ceubehen,0,223,0,24,FALSE,24,TRUE,FALSE,ceubehen,"With roots from beautiful Sicily, the Tantillo family brings you old world favorites. Shop online with a trusted and respected name in fine food products.",1
ljw269,8,86,0,12,FALSE,3,TRUE,TRUE,Lillian Warner,,1
armspirits,906,2434,0,277,FALSE,528,TRUE,FALSE,kpop,...,1
marcelinep16,1,352,0,29,FALSE,33,TRUE,FALSE,marcelinep16,Family Man.Own Cavs.Chief Quicken Loans and Fathead Dude. Love big midwest cities. Believe we all have power to think and positively change the world. Do you?,1
